step,episode,action_0_max_inflight_messages,action_1_max_inflight_bytes,action_2_max_queued_messages,action_3_max_queued_bytes,action_4_queue_qos0_messages,action_5_memory_limit,action_6_persistence,action_7_autosave_interval,action_8_set_tcp_nodelay,action_9_max_packet_size,action_10_message_size_limit,decoded_max_inflight_messages,decoded_max_inflight_bytes,decoded_max_queued_messages,decoded_max_queued_bytes,decoded_queue_qos0_messages,decoded_memory_limit,decoded_persistence,decoded_autosave_interval,decoded_set_tcp_nodelay,decoded_max_packet_size,decoded_message_size_limit,sys_clients_connected,sys_msgs_received_1min,sys_msgs_received_1min_per_sec,sys_msgs_received_total,sys_msgs_received_rate,throughput,throughput_msg_per_sec,latency_p50_ms,latency_p95_ms,queue_depth_norm,reward,restart_count,consecutive_failures,reward_throughput_base,reward_throughput_step,reward_latency_base,reward_latency_step,latency_source,latency_probe_connected,latency_probe_samples,latency_probe_min,latency_probe_max,constraint_lambda,constraint_penalty,latency_limit_ms,latency_violation_ms,constraint_metric_ms,unsafe
1,2,0.7789232134819031,0.43749579787254333,0.8650748133659363,0.7125983238220215,0.09183582663536072,0.9732810258865356,0.7769318222999573,0.7937386631965637,0.1234188973903656,0.4558115303516388,0.36616384983062744,1560,29360128,17300,95420416,False,4160749568,True,2880,False,4780032,3840000,112.0,763741.55,12729.025833333335,1208002.0,,1.2729026079177856,12729.026079177856,1.0965770110487938,2.163887582719326,1.6089999675750732,-2.598520036165129,1,0,-0.4958341048169802,-0.4958341048169802,0.0,-0.23869902416045605,probe,True,199,0.19595399498939514,15.738587379455566,1.0,0.0,80.0,0.0,2.163887582719326,False
2,2,0.9270673990249634,0.6449041366577148,0.8100959658622742,0.44137248396873474,0.21927782893180847,0.5421186089515686,0.08272817730903625,0.8262137770652771,0.6128536462783813,0.7781617045402527,0.3476409614086151,1850,43253760,16200,58720256,False,2348810240,False,3000,True,8159232,3645440,112.0,748287.46,12471.457666666665,1196256.0,,1.2471457719802856,12471.457719802856,1.343809999525547,2.10946723818779,1.8990000486373901,-2.1283181150969215,2,0,-0.49930718706067506,-0.020231965135700577,0.0,-0.22171480343704145,probe,True,256,0.6542109847068787,15.738587379455566,1.0,0.0,80.0,0.0,2.10946723818779,False
